product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
,,,₹499,,77%,3.7,53,"ROYAL STEP Portables & Convenient to Charge: This little body light weight design is easy for you carry it to school,office,parks,camping, anywhere you want to. and it also convenient for charge by power bank, laptop, computer, car or other usb devices.|Rechargeable&Portable - The USB juicer cup comes equipped with a built-in 2000mAh rechargeable battery that can be easily charged by power bank, laptop, computer, mobile phones or other USB devices .|Easy and Safe Cleaning - It has have smart safety protection device, magnetic sensing switch ultra safe to use and clean, the juicer cup's body and bottom can be separated, you can easy to clean it|Multi-function - With our juice blender mixing kinds of fruit and vegetables,you can make natural tasty juice,milkshake,smoothie and other baby food.It's very portable and great for traveling, outdoor.|Multi Functional : drink a protein shake, smoothie or healthy drink everyday, not only for making a protein shake, smoothie, juice, and it works well for vegetable and other baby food.",,"Naveen,SURIYA PRAKASH.D,Thanga harisha,Balam Singh Bhandari,Jyoti kharb,Khan Bawa,Mohamed ashik,Jayant Lokare",,"Don't buy this,Good product in this price range..,Good one,DO NOT BUY THIS PRODUCT,Great 👌👍,Such a beautiful product,Fantastic,Useless product. Poor quality material used. Could not give satisfaction of a singal Rupee.","Good,Easy to clean and use really a good one..,I try to grain orange yes it’s grain well I like the product,The blender being charge for 3 hours once the light become blue. After that it didn't run for 30 second for the banana shake even though didn't chop the banana properly.,I like this product . I will use this product for making  fruits shake.,Friendly to use, easy clean,easy to carry,This product is best use for the baby and essey to use I can sure buy this,Low quality product. Motor of the juicer don't have power to juice of cuttings of an 🍎.",,
,,,"₹6,999",,,,,,,,,,,,
,,,,"₹1,799",11%,,,,,"Learning always,Saideepak,R P Singh,Rose,Saatu,Amit,Tony Antony,Kaavya Rekanar","R2K6SJH759C5FH,R32T8N4D11SFYS,R2AJIRID0O5M69,R3AFS0Z7NAVP9Y,R1ASKR3Y6EFO9Y,R18WQH7TYX092,R21411AL26C3MR,RW5XWAMBITKJR","Have bought 5 different sealing machines online by far this is the best,Hi,Good Value for money,Suited well for my purpose,Good,Great product. Made in india.really like it,Easy to use and economical,Very good","Have bought 5 different sealing machines online by far this is the best. And they have great support.,Hi,The machine works very well. Support is excellent. Had a issue after using it for more than 10 months, the support was great the issue was resolved immediately.,Got the product two days back.  My requirement was for  an unusual plastic, was a bit sceptical about the suitability..but with the help of timer adjustment, I could very well seal the plastic. Looks sturdy too, the durability will only be known with time.,Nice,purchased  few days back,It's really a great value for money.good customer support,Good product for the price tag 1329,Very good and easy to use",,https://www.amazon.in/Sealing-Machine-Warranty-Function-Plastic/dp/B0989W6J2F/ref=sr_1_226?qid=1672923603&s=kitchen&sr=1-226
B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,,"₹1,049",,,3.8,,,,,,"Good,Seems to be good,Good,Fake replacement.they didn't come to receive the product.with out replacement.,Nice,Product is pretty good quality but taflon coating is not durable,It's work worthy,Amazing and good quality","New atavanc,Seems to be reasonable hot and heavy in weight as looking for.,Company improve heavy wait same thing 2 kg,No quality of box,Ok,Product is pretty good quality but taflon coating is not durable,I expected heavy weight but it is normal weight. Works normal.,I m not pic uploaded butThis iron looks amazing and good profomance",,
B08HLC7Z3G,,,,,,4.2,"5,178","1. QUICK BOIL: Prism Inox comes with 1350W power that boils water in just 5-10 minutes & prepares hot tea, delicious cocoa, or instant soup in short time. 2. SUPERIOR QUALITY: Made with the finest quality Borosilicate Glass which resists scratching and scuffing. 3. LED ILLUMINATION & WATER LEVEL INDICATION: Blue LED keeps you informed about your kettle being switch on. Fill the water tank easily and precisely with the water level indication. 4. LARGE CAPACITY: With large-capacity of 1.8 L you can make multiple cups of tea or coffee at the same time.","AHA4YQ5UYLOP7A7T2KRK6ULD7LJA,AFJ2JLBLHGYGNKRMGAKXPGKHFUOA,AG5EGPN7G64EYA3BQOZNNJI3EROQ,AEBCZJWGP66A67PNQTG6AIEZSJDA,AFFTDH4LXE4M5K6ZMJSFFPGBSQ7Q,AFYXCGFUYNSPE2MMMHPCDDG3MPKQ,AGL3XBRQVHEAAZH4M5E3ATNQV6AQ,AF7V57LV5NFKILFRLD7MPSVBKOAQ","Vikram das,SANJAY,Sanjeev,Neelu Srivastava,Amazon Customer,Flora.bebo.vidyarthi,Azhaan Khan,Amazon Customer","R21ZV0J85EQUOH,R2VSWW07HYJWQ8,R1EL7FF3GX730L,R1RT1L8WRAQY5D,R5KGDEFAJ5RVH,R3INXSK9AF574O,RVDYX9SNZJ6MQ,R169WUUXF4ZIUZ",,"I liked the design and the built of kettle.The price is also affordable.,Easy to use, very useful product for winter, 1.8 ltr qty is sufficient for 4_5 members.,This is an excellent product and user friendly. Have used it for 4 years and still continuing .,Now I want my kettle to be repaired or exchange if needed reason after three months it stop heating… or you can say stop working . Thank you,After a month of use, the bottom plastic emits a charring smell, affecting the water's taste. Thru their app, I logged a complaint. The gentleman who is in contact with me is asking for an invoice I could not provide on time due to the mobile Amazon app did not support to download. I received a call from customer service about canceling the service ticket. Later I contacted the service engineer he said nothing worked. He ordered the part someone will visit to replace. No action. I raised another ticket still in open status with no effort. I may approach the national consumer helpline for action.,Easy to clean but not everyone can use. Kind of heavy.,The price is reasonable...water capacity is sufficient and boiling is fast used first time Inalsa electric kettle will update review after one month of usage.. best product,High quality product which is so convenient to use. The design is so nice and presentable that it can be used to serve directly to guests at home or office.",,
B0BN6M3TCM,,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",,,50%,,,,,,,"Superb,Very helpful and great quality,Exactly what it says on the tin,A must product for pet parents,Must purchase if u have pet...,Totally worth it,Good product,Easy to use and usefull prody",,,
,"Philips AC1215/20 Air purifier, removes 99.97% airborne pollutants, 4-stage filtration with True HEPA filter (white)","Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers","₹8,799",,,,,,,,"R34PWVCC9VENM9,R14WKFJ1BTMD1B,RZRUE1VLMP3QK,R12RV1CVRJOA3Y,R1UVYM31CNIFTO,R2R6FPO6X0GQO4,R7D2D2BOMAUTO,R16S2JKUS18GAB","Good Performing Air Purifier at a Decent Price,Value for money,Nothing earth shaking about this product!,It is good,Great product.,The product is working nicely and worth buying product.,Writing after 1.5 years pros cons solution and trics do read my reviews and vote,Works but no use",,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41YlkgRwHVL._SX300_SY300_QL70_FMwebp_.jpg,
B0B9F9PT8R,"Eopora PTC Ceramic Fast Heating Room Heater for Bedroom, 1500/1000 Watts Room Heater for Home, Electric Heater, Electric Fan Heater for Home Office Bedroom (White)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",,,,3.3,29,,,,,,,,
,,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",,"₹1,690",,4.2,,"Heavy 1.8 kg for effective ironing|power 1200 W for faster heating|Dual Coating Weilberger Gold soleplate for durability|1.8 m long cord length for better reach. Spray : No|360 deg swivel cord, Fully covered convenient plastic body|Overheat safety protection|Indicator light for readiness",,"Subanathan,Vaibhav.Vichare,Naveen Kumar,Prosanta Das,Sudarshan Singh Rawat,Periyasamy,Raju,Prashanth Gangula","R293AKJY0KAYU2,R1CKLC9EOIW0CO,R1SFNUH4BC29Q4,R23FF4AI11EGQG,R2ITLBT3D3QIFF,RZ2TK6IVJL936,R1ZCONBNFKG8ZC,R1OJUIJC0SV7DS","Nice,Heavy weight and good product.,Value for money,Looks good one but returned,I like it and good product,Super build quality,Nothing,Best iron box",,https://m.media-amazon.com/images/I/31XPVmD8gUL._SX300_SY300_QL70_FMwebp_.jpg,
,,,,,,,"1,404","Wipro Vesta Electric Egg Boiler Machine boils 7 eggs at a time with easy and quick one-touch operation for a healthy and convenient breakfast in minutes|Wipro Vesta Egg Boiler comes with a stainless -steel heating plate, which evenly distributes heat to help you get perfectly boiled eggs within minutes|Boiling eggs in different modes is not easy as it soundsThis is the reason why Wipro Vesta Egg Boiler can easily boil eggs in three different modes- soft, hard and medium|Use the provided measuring cup to add water according to your preference and number of eggs you want|To avoid accidents or over boiling, Wipro Vesta Egg Boiler comes with a special feature which automatically shuts off after boiling eggs for the convenience of the users",,,"RCZZ3OE0HNTMR,RKY1OFMHN5A3D,R143FGMXO612N1,R37QUY4LLQBPG3,R2D85FE1SVH9R7,R1JEMHPSAGZKDW,RS2R19WDEHUNL,R1UW9TNRNUY15B",,,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31qZm3DyDhL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Wipro-Electric-Stainless-Automatic-VB021070/dp/B099Z83VRC/ref=sr_1_237?qid=1672923603&s=kitchen&sr=1-237
B00S9BSJC8,,,,,,4.3,"2,810",,,"manian,surjeet,ANUPAM BHASIN,Capt Milind Kumar,SwordFish,kunal lalit kaistha,Vinay,Razat",,"Beyond expected,Good,Perfect Juicer - Very User Friendly in usage,User friendly and convenient to use for fresh juice,Excellent Little Juicer! Fast and Easy to Clean. Produces Very Good Quality Juice,Premium juicer,Good however...,Most effective and convinient juicer i Ever had",,,
,Kitchenwell Multipurpose Portable Electronic Digital Weighing Scale Weight Machine | Weight Machine | 10 Kg,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales|DigitalScales,₹239,,0%,,,"Package : 1 Weighing Scale|Easy To Use|Durable to use .|Convenient weighing unit switch, data lock . Over load indication, auto power off after 120 seconds without any operation. Easy to Use.|LCD back light, easy to read value at day and night","AGP5YURZQ6W2GKYILORIGKB3NDUQ,AEPAZYTLJQKDOZBSNB35SQF6CMUQ,AHDSX7NV3NZQB2NZ4RLIOBKUOMYQ,AEDL37BWW4MEOIJFCGUXHFUQRXGQ,AFJN6RLNPLI6R42GH7IMYMMOXGMA,AERJQGP7X4KVPD26I4WOZDDP23KQ",,"R1UQOSA7I0B6CT,R1JP6NH8K5NZU5,R2I5H53LBQO3LU,R2GHLGUZHUPKYI,R2LGD1DSKBGHES,R2TZD3HUFR98EF","Good quality scale but I got defective piece,Nice product....,Product is very good 👍,About product,Must buy,Great device for kitchen","This weighing scale is made of good quality material. Looks sturdy, weighs accurate but the scale I got has detective display. First 2 digits looks clear and then next digits are not clearly visible. I am returning this item and amazon accepted my return request.,Received on time... Product is very good in condition..,Better productI like,Very helpful product,Really best product use shop nd home ..Received it today and checked it's capacity.. it is coming around 10 kg. Overall looking is good.hope that performance will also be good,Received the weighing scale in good condition. Looks exactly the same as the product display. Working good at present. Happy with the purchase. Thanks to the seller and to Amazon",,https://www.amazon.in/Kitchenwell-Multipurpose-Portable-Electronic-Scale/dp/B0B4SJKRDF/ref=sr_1_239?qid=1672923603&s=kitchen&sr=1-239
,,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,,,,,"1,729",,,,"R1YXOQ6ZZI33LZ,R17FVMZGPYPOYZ,R23NCERA0R891T,R2UV8DYD8AD2EH,R3C4W7ZA3D6KJV,R1N02TVQHTIFVX","Nice product,Not as effective as claimed, just an average product..,Good Product,bribing people for 5 star rating,Most worst machine i have ever seen,Just wow","Value for money,Not as effective as claimed, just an average product, built quality medicore.,Good, very good product, very easily to use good working. But charger cable is very vary short. I lick this.,the product is that good as the rating show it to be and the reason for it is , that the seller is bribing people for 50 ruppee paytm cash and rating them 5 start , this is cheating .the quality of the product was not up to the mark and it didn't work after 2 days,Worst,Rechargeable....3 speed modes and it gives perfect and creamy froth..value for money 100 percent",,https://www.amazon.in/FIGMENT-Rechargeable-Decoration-ENTERPRISES-A1/dp/B0BM4KTNL1/ref=sr_1_240?qid=1672923603&s=kitchen&sr=1-240
,"Balzano High Speed Nutri Blender/Mixer/Smoothie Maker - 500 Watt - Silver, 2 Jar",,"₹2,599","₹4,290",39%,4.4,,"Engineered & Designed in Italy and Made in India: Authentic and superior juicer mixer grinder developed with Indian expertise by Balzano, a leader in commercial and consumer mixing, grinding and blending. The Balzano Nutri Blender 500W is designed in Italy and made in India.|Superior mixing and grinding: Expertly designed system lets you effortlessly mix and grind the toughest ingredients in Indian cooking both wet and dry from turmeric and coconut to idli batter, smoothies and much more.|Commercial-grade components: Powerful 500 watt rated motor with overload protection for continuous operation, BPA free Tritan Jars with Tritan material Imported from USA|Single Knob Operation: Get the perfect control of your Balzano Nutri Blender 500W with just one single knob. Easy twist operation allows you to pulse and blend or grind.|Double safety interlock system: Jar and lid must be securely in place before blade or coupler will spin for a Convenient hands-free grinding|Stainless Steel Blades – Specially designed blending blade and grinding blade makes it easy to get the finest results is very less time.|Leak-proof BPA Free Tritan Jars: Will not leak, crack or dent thanks to robust double ball bearing cutter assemblies, premium stainless steel, and shatterproof tritan lids and locking tabs","AH2AVPUOI6A3TMI5OK6YM4II7HXA,AFY65T5MLGBO4CIMHS2HQASXETHA,AGJ2H3TVS44UM24XPHEXER4AGBLQ,AG7TH75OM43KHSIXXCFBZF63MNAQ,AFQJOOGXRMN263F22QY4LZYCWALA,AGQXUBN7LJR2F4IMZYO6PGOAG3DQ,AHGOLGDHHDPHLQIXJCEWKUMBERUQ,AH2UU7LYVU4G6TLQCQZTE23V72DQ","Trusted User,Pardeep singh,Captain Retail,SIDDHARTHA GOEL,Basa SD,Srini,C R PRABU,Karthikeyan N",,,,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41+pYgFJpBL._SY300_SX300_.jpg,
,,,,,,3.9,,,"AGQB7NBV5YVA7UFL3TOP7HJ4YOWQ,AEMY4YVWA4HB2I27COY3GVPMIRRA,AGUNZGNJXOCN7LM2OWJY7ZH4EFHQ,AECLAPFHLKPUROW3OP3WUZDWVWIA,AGPSBG5VYA7MJYXUPP4KWCOGVUKA,AE532GAPNMVN65KBRQWSO2D7ALPA,AEWHTLRKEL4VW5AER3AN5FWUWOAQ,AE3USSWYJX32PTYGSCYTNTRCRTQQ",,,,"The vacuum claims to have a ""powerful motor,"" but it struggles to pick up even basic dirt and debris. I have tried using it on both carpet and hard surfaces with little success.Additionally, the dust collection feature is practically non-existent. Despite multiple uses, the dustbin remains almost completely full after each use. The lighting feature is also fairly useless, as it is not bright enough to be of much use in illuminating the areas being cleaned.Overall, I would not recommend the Swiss Military VC03 Wireless Car Vacuum Cleaner. It is a poor performer and does not live up to its claims. There are much better options available on the market for car vacuum cleaners.,👍 good,Good one. Go for it,Cleaning, suction power as claimed.,Suction power is not very impressiveDoes the jobStruggle for duct that sticks to the floor .Visible and easily removed duct is sucked,Works better than the previous ones I bought.,Product seems good but 6 months warranty Card not received inside box. Box was damaged from one side.,Easy to use and friendly",,
,"Zuvexa USB Rechargeable Electric Foam Maker - Handheld Milk Wand Mixer Frother for Hot Milk, Hand Blender Coffee, Egg Beater (Black)",,,"₹1,299",,,54,,,"shammi,Rippy Mittal,Kabeer,Kush,Vani Prabha,neha,Reena Chahar,Rameshwar",,,"The first time I tried it send the eggs and the milk cream all over the kitchen. Big mess so i suggest that you try it with water in a cup or bowl to get the feel of it. Then you will fall in love with this gadget. Easy to clean just rinse under the tap. The charge holds up just about for a job so you don't burn or heat up the motor. Frothing for a cup of coffee or creaming eggs for a fluffy Omelette is easy peasy. Flimsy for ruff use but hey you can't complain for the price your paying.,This is nice for people who wishes for a durable device to blend and whisk their eggs , coffee, milk , etc for a luxurious vibe. Nice as it doesn't operate on battery but electric charge. I feel the price might look steep, but otherwise the product is a 10/10,Good product and easy to use and it very reasonable price I loved this product but it think that they have to increase the capacity of battery power except this all is good,It's a good handy product. Works well and is easy to use. It will definitely make your work in kitchen simpler.,The product was easy to use and reachable in few minutes,Useful product very good 😊,Easy to use excellent,Value for moneyNd easy to use",,
